Variety,Class,Size,Package,Unit,Price,Total Sales,Sales Quantity,Closing Stock,Market,Variety_labeled,Class_labeled,Size_labeled,Package_labeled,Market_labeled
HANDS,CLASS 1,MEDIUM,BOX,1,160,8000,50,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,84,102156,1216,3059,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BOX,1,160,8000,50,0,JOH,1,0,3,3,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,100,300,3,221,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,9,34046,3653,614,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,120,5280,44,36,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,117,102420,869,8043,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,98,68670,700,4029,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,83,20950,250,1285,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,114,184987,1619,8579,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,99,29590,297,4716,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,90,15140,168,641,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,134,567152,4218,22980,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,156,79698,510,103,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,105,304445,2883,12933,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,140,3500,25,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,94,116033,1234,4697,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BOX,1,140,7000,50,0,JOH,1,0,3,3,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,90,22500,250,185,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,16,2896,181,487,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,16,2896,181,487,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,109,202351,1851,6562,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,93,111893,1198,4179,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,82,41420,500,1435,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,109,202351,1851,6562,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,93,111893,1198,4179,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,82,41420,500,1435,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,70,840,12,0,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,70,840,12,0,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,123,217307,1763,8598,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,60,20760,346,280,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,106,86928,820,4311,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,83,24091,289,659,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,123,217307,1763,8598,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,60,20760,346,280,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,106,86928,820,4311,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,83,24091,289,659,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,150,859680,5694,22412,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,156,97041,619,102,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,120,244903,2026,13019,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,117,7964,68,25,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,111,44321,398,5131,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,93,13900,149,85,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,150,859680,5694,22412,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,156,97041,619,102,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,120,244903,2026,13019,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,117,7964,68,25,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,111,44321,398,5131,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,93,13900,149,85,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,11062,1634,508,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,6,11062,1634,508,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,112,313473,2780,6753,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,97,135706,1391,4847,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,84,36753,435,1724,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,112,313473,2780,6753,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,97,135706,1391,4847,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,84,36753,435,1724,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,110,194457,1759,8320,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,105,125597,1194,3589,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,92,34280,371,815,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,110,194457,1759,8320,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,105,125597,1194,3589,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,92,34280,371,815,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,136,742642,5459,18490,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,134,19741,147,0,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,109,382718,3491,10948,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,142,72919,512,43,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,82,27539,333,4813,JOH,1,0,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,136,742642,5459,18490,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,134,19741,147,0,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,109,382718,3491,10948,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,142,72919,512,43,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,82,27539,333,4813,JOH,1,0,2,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,15666,1545,3886,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,144,1152,8,37,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,112,277719,2459,9220,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,97,57548,588,6205,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,88,15120,171,2224,JOH,0,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,130,320109,2452,8089,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,110,119964,1089,3520,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,90,71844,798,1064,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,164,717204,4370,15227,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,194,137797,710,197,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,135,215883,1591,9887,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,12,60,120,2,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,105,35381,336,2982,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BOX,1,120,5400,45,0,JOH,1,0,3,3,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,100,26700,267,59,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,21,2703,125,841,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,21,2703,125,841,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,119,232489,1946,10620,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,117,11750,100,6278,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,97,5240,54,2146,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,119,232489,1946,10620,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,117,11750,100,6278,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,97,5240,54,2146,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,97,19500,200,414,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,97,19500,200,414,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,126,210494,1659,9484,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,78949,697,3826,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,112,1800,16,1420,JOH,1,1,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,126,210494,1659,9484,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,113,78949,697,3826,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,112,1800,16,1420,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,139,634573,4545,13112,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,196,42931,218,107,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,108,255096,2362,8461,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,8,10854,1350,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,105,64099,610,1738,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,10010,91,59,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,139,634573,4545,13112,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,196,42931,218,107,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,108,255096,2362,8461,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,8,10854,1350,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,105,64099,610,1738,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,10010,91,59,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,10,37068,3445,281,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,LARGE,SUGAR POCKET,14,53,2388,45,0,JOH,0,0,1,6,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,129,73710,571,9716,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,115,87399,755,3678,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,107,43000,400,1450,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,60,2160,36,600,JOH,0,2,4,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,135,322057,2374,8351,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,105,135503,1285,3027,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,94,37561,396,1236,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,166,915309,5499,14908,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,210,162519,771,79,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,125,232432,1855,9673,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,95,82438,859,1948,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,22000,200,0,JOH,1,0,3,0,2
HANDS,CLASS 1,SMALL MEDIUM,BANANA BOX,18,70,3500,50,0,JOH,1,0,5,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,132,87609,661,10187,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,119,65442,548,4333,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,105,19399,184,1800,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,90,9000,100,286,JOH,0,2,4,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,40,840,21,0,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,137,330519,2405,8425,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,CRATE,20,80,33120,414,0,JOH,1,1,1,1,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,128,119820,931,3962,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,108,43120,396,1377,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,72,4780,66,0,JOH,1,1,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,156,508778,3246,16166,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,187,18176,97,16,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,132,180488,1363,10673,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,200,60000,300,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,106,110455,1035,2764,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,104,3760,36,50,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,93,8064,86,8,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,135,308130,2268,4130,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,118,81917,690,1795,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,31500,350,730,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,135,308130,2268,4130,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,118,81917,690,1795,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,90,31500,350,730,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,47,4940,104,100,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,47,4940,104,100,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,93,8064,86,8,JOH,0,0,4,2,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,180,2,71,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,180,2,71,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,142,129938,913,8901,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,122,38931,319,4164,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,76350,760,1409,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,80,4000,50,66,JOH,1,1,3,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,142,129938,913,8901,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,122,38931,319,4164,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,100,76350,760,1409,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,80,4000,50,66,JOH,1,1,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,164,718339,4357,14194,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,182,15330,84,93,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,123171,1029,9372,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,200,19000,95,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,108,55660,512,3323,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,4400,40,70,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,164,718339,4357,14194,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,182,15330,84,93,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,119,123171,1029,9372,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,200,19000,95,0,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,108,55660,512,3323,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,110,4400,40,70,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,127,141370,1110,7219,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,100,45632,454,3048,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,88,33800,383,983,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,14,3532,251,210,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,MEDIUM,PUNNET PACK (Pre Pack),1,16,7424,464,16,JOH,0,0,2,7,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,81,28501,350,150,JOH,0,2,4,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,1890,21,73,JOH,1,2,2,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,124,201004,1621,8515,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,118,71767,604,4547,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,89,18449,206,1757,JOH,1,1,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,148,779885,5267,14801,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,44299,221,161,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,104,451634,4326,9180,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,120,4800,40,5,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,86,135332,1562,3348,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,100,12500,125,81,JOH,1,0,3,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,117,276805,2347,6079,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,92,202291,2195,2847,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,81,52910,652,1183,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,117,276805,2347,6079,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,92,202291,2195,2847,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,81,52910,652,1183,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,86,38390,443,11,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,86,38390,443,11,JOH,0,0,4,2,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,10800,120,71,JOH,1,2,2,0,2
HANDS,CLASS 4,MEDIUM,BANANA BOX,18,90,10800,120,71,JOH,1,2,2,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,165,863301,5205,15793,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,7600,38,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,123,265175,2151,9909,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,135,6075,45,45,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,90,55575,613,4097,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,92,19300,208,156,JOH,1,0,3,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,165,863301,5205,15793,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,7600,38,88,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,123,265175,2151,9909,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BOX,1,135,6075,45,45,JOH,1,0,2,3,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,90,55575,613,4097,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL,BANANA BOX,18,92,19300,208,156,JOH,1,0,3,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,124,258482,2071,8089,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,106,80932,758,4346,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,110645,1120,1302,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,60,3000,50,116,JOH,1,1,3,0,2
HANDS,CLASS 2,EXTRA LARGE,BANANA BOX,18,124,258482,2071,8089,JOH,1,1,0,0,2
HANDS,CLASS 2,LARGE,BANANA BOX,18,106,80932,758,4346,JOH,1,1,1,0,2
HANDS,CLASS 2,MEDIUM,BANANA BOX,18,98,110645,1120,1302,JOH,1,1,2,0,2
HANDS,CLASS 2,SMALL,BANANA BOX,18,60,3000,50,116,JOH,1,1,3,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,114,442731,3868,6176,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,94,60882,641,4342,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,80,50871,631,1585,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,114,442731,3868,6176,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,94,60882,641,4342,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,80,50871,631,1585,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 2,EXTRA LARGE,BANANA BOX,18,114,442731,3868,6176,JOH,0,1,0,0,2
FINGERS (SINGLE),CLASS 2,LARGE,BANANA BOX,18,94,60882,641,4342,JOH,0,1,1,0,2
FINGERS (SINGLE),CLASS 2,MEDIUM,BANANA BOX,18,80,50871,631,1585,JOH,0,1,2,0,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,11,792,68,111,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,11,792,68,111,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 1,NO SIZE,STANDARD TRAY,1,11,792,68,111,JOH,0,0,4,2,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,70,6240,89,150,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,70,6240,89,150,JOH,0,2,4,0,2
FINGERS (SINGLE),CLASS 4,NO SIZE,BANANA BOX,18,70,6240,89,150,JOH,0,2,4,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,130,703403,5374,13639,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,1800,9,126,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,104,484168,4612,10003,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,77,82921,1073,3899,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL MEDIUM,BANANA BOX,18,70,7000,100,0,JOH,1,0,5,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,130,703403,5374,13639,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,1800,9,126,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,104,484168,4612,10003,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,77,82921,1073,3899,JOH,1,0,2,0,2
HANDS,CLASS 1,SMALL MEDIUM,BANANA BOX,18,70,7000,100,0,JOH,1,0,5,0,2
HANDS,CLASS 1,EXTRA LARGE,BANANA BOX,18,130,703403,5374,13639,JOH,1,0,0,0,2
HANDS,CLASS 1,LARGE,BOX,1,200,1800,9,126,JOH,1,0,1,3,2
HANDS,CLASS 1,LARGE,BANANA BOX,18,104,484168,4612,10003,JOH,1,0,1,0,2
HANDS,CLASS 1,MEDIUM,BANANA BOX,18,77,82921,1073,3899,JOH,1,0,2,0,2
